iteration,control1_world_revenue,control2_world_revenue,control3_world_revenue,treatment_world_revenue,control1_world_rides_count,control2_world_rides_count,treatment_world_rides_count,standard_rider_revenue,subscription_revenue,early_membership_signup_revenue,standard_late_signup_revenue,membership_late_signup_revenue,control_world_rides_count,standard_rides_count,early_membership_rides_count,standard_late_signup_rides_count,membership_late_signup_rides_count,total_control_ride_minutes,total_standard_ride_minutes,early_membership_ride_minutes,standard_late_signup_ride_minutes,membership_late_signup_ride_minutes,avg_total_control_ride_minutes,avg_total_standard_ride_minutes,avg_early_membership_ride_minutes,avg_standard_late_signup_ride_minutes,avg_membership_late_signup_ride_minutes
278,28978.847630193675,29191.439105663245,39227.882877910895,41170.21679818217,6130,6143,15218,5573.006336824509,4688.250000000002,0.0,23223.18073363087,7685.779727726792,6794,1132,0,7043,7043,58586.7887953684,11387.19573544746,0.0,46944.05316315608,19707.127506991776,30.246148061625398,15.471733336205787,,39.952385670771136,16.772023410205765
279,27694.47725808412,27420.19329542551,36420.7270420368,38100.470061642976,5803,5847,14005,5414.400282452971,4365.060000000001,0.0,21518.345457004514,6802.664322185488,6794,1155,0,6425,6425,56131.992969446466,10921.539185776848,0.0,43518.83450513978,17442.729031244842,29.82571358631587,14.44648040446673,,39.779556220420275,15.943993630022709
280,29467.970557124896,29240.65686714027,39411.56228904993,39858.07356634344,6182,6287,14756,5789.929676034339,4468.800000000001,0.0,22130.27296758899,7469.070922720106,6794,1214,0,6771,6771,59707.616813140754,11733.153015472664,0.0,44685.31530151023,19151.463904410528,29.82398442214823,14.721647447268086,,39.89760294777699,17.099521343223685
281,30464.682116796153,30229.63118634704,40392.01436141703,42358.29254517241,6425,6478,15619,6624.341951060459,4752.090000000002,0.0,23233.292289791025,7748.568304320923,6794,1409,0,7105,7105,61640.21055588756,13372.671669385792,0.0,46913.569973823134,19868.123857233135,29.10302670249649,14.858524077095325,,39.39006714846611,16.681884011110945
282,29384.24707854796,29642.86690173277,39189.678211994,41022.88828023025,6170,6225,15035,5504.4074095511805,4648.350000000001,0.0,23650.173777913922,7219.957092765142,6794,1163,0,6936,6936,59523.71045781528,11131.813870644051,0.0,48054.291738240834,18512.710494269595,30.353753420609525,14.647123514005331,,41.24831908861874,15.89073862169064
283,29429.946150401538,29180.69848369628,38597.4018517361,40521.324525386284,6175,6203,14894,5797.250174172805,4560.5700000000015,0.0,22946.128966171185,7217.375385042298,6794,1230,0,6832,6832,59628.06705231163,11710.897882494373,0.0,46390.074272233804,18506.090730877688,30.45355824939307,14.880429329726015,,40.58624170799108,16.190805538825625
284,29474.477338429308,29550.48351915359,39241.555222658426,40724.64421738818,6215,6249,15035,5683.965116865675,4596.480000000001,0.0,23191.876579129384,7252.3225213931255,6794,1181,0,6927,6927,59639.68548315207,11546.064402219678,0.0,46938.145074690736,18595.698772802883,30.28932731495788,14.936693922664524,,40.74491759955793,16.14209962916917
285,33511.22250405043,33776.069505342864,45055.54820301066,46398.095088647824,7075,7128,17035,6322.549096590804,5163.060000000001,0.0,26455.947633898344,8456.538358158678,6794,1319,0,7858,7858,67785.18590782161,12829.613068181548,0.0,53622.942651021396,21683.431687586348,30.76948974481235,15.27334889069232,,41.43967747374142,16.756902386079094
286,28787.639179023405,28967.337370330635,38433.248863841,39101.34154992718,6050,6127,14228,5532.950424292504,4392.990000000002,0.0,22207.609584226866,6967.79154140781,6794,1148,0,6540,6540,58301.638920572834,11243.462626391036,0.0,45029.76816468427,17866.132157455922,30.03690825377271,14.755200297101098,,40.898971993355374,16.22718633738049
287,25737.782142401935,25466.069873170847,33833.08878934727,36043.780291195595,5372,5386,13335,4781.888787140645,4145.610000000001,0.0,20588.866082911154,6527.415421143793,6794,999,0,6168,6168,52219.954211287004,9699.714838822169,0.0,41640.682263874754,16736.96261831742,30.935991831331165,15.108590091623315,,40.07765376696319,16.1087224430389
288,31386.45524588609,30926.011209603475,41009.00821414718,42060.869121208794,6539,6650,15416,6094.569126981652,4760.0700000000015,0.0,23798.81400316408,7407.41599106306,6794,1312,0,7052,7052,63711.42370740023,12262.997761491413,0.0,48168.75385426688,18993.374336059125,30.194987539052242,14.478155562563652,,40.37615578731507,15.920682595187866
289,27889.614248806356,27833.303236279215,37141.03605736574,39099.9827351939,5840,5866,14396,5239.024416795384,4440.870000000001,0.0,22247.942741405262,7172.145576993256,6794,1108,0,6644,6644,56537.47243283681,10592.370299475344,0.0,45094.724977962214,18390.11686408527,30.169408982303526,14.35280528384193,,40.51637464327243,16.523016050391078
290,31780.67115757493,31964.0377266848,42698.52876227311,44852.49128558431,6722,6760,16509,5633.083705541234,5127.1500000000015,0.0,25883.797981238684,8208.45959880439,6794,1191,0,7659,7659,64253.00296814084,11389.958219336497,0.0,52468.71277240688,21047.332304626638,30.53849950957264,14.528007932827164,,40.83168309136722,16.379246929670536
291,28193.624691342295,28192.720023494527,37844.45686340695,38376.31791085447,5899,6007,14195,5160.7600934703605,4353.090000000001,0.0,21898.688866748398,6963.778950635715,6794,1085,0,6555,6555,57165.7043367751,10450.666906334256,0.0,44399.20222243179,17855.8434631685,30.358844576088742,14.555246387652167,,40.69587738078074,16.366492633518334
292,30046.66691758814,29999.662698554464,40177.475489403805,42365.403637528856,6324,6352,15668,5732.580394099087,4831.890000000001,0.0,23948.20008732629,7852.733156103477,6794,1206,0,7231,7231,60827.35107073882,11606.616395125864,0.0,48456.92330083664,20135.213220778147,30.202259717347975,14.842220454125146,,40.01397464974124,16.626930818148757
293,29852.018605785408,29668.707055134822,40005.26979626087,40900.8493271224,6233,6317,14987,5828.854923377794,4592.490000000002,0.0,22835.49716292284,7644.00724082177,6794,1213,0,6887,6887,60561.58616868052,11835.525444558447,0.0,46234.60811005856,19600.018566209663,30.356684796331088,15.271645734914125,,40.169077419685976,17.028686851615692
294,31267.59788320578,31296.869966943574,42367.79515722976,42890.44119660831,6538,6619,15780,5668.085486489582,4784.010000000002,0.0,24241.75473755649,8196.590972562237,6794,1202,0,7289,7289,63409.225341553276,11451.501247409182,0.0,49207.06342963202,21016.899929646763,30.871093155576084,14.852790204162362,,41.04008626324605,17.52869051680297
295,33337.15627095792,33612.97498184007,45003.013803832204,46723.01344843235,7001,7060,17097,6286.579309775495,5282.760000000001,0.0,26560.58990587818,8593.084232778674,6794,1321,0,7888,7888,67528.60582296902,12732.254640449988,0.0,53963.05104071327,22033.549314817115,30.349935201334393,14.92644154800702,,40.7575914204783,16.64165356104012
296,30021.70364840647,30096.696723975172,40126.32146233497,41878.01869675405,6320,6388,15365,6289.177464004703,4672.290000000001,0.0,23321.813007029567,7594.738225719774,6794,1343,0,7011,7011,60773.599098478124,12682.506317960777,0.0,47294.392325716835,19473.68775825583,29.359226617622284,14.695835826142268,,40.38803785287518,16.62996392677697
297,32668.862211484266,32737.005493659202,43587.52517731546,45379.80516454608,6903,6960,16720,6576.416453181597,5127.150000000001,0.0,25446.917442968916,8229.321268395568,6794,1368,0,7676,7676,66066.31336278017,13354.913982516915,0.0,51420.30113581773,21100.823765116846,29.989248008524818,15.29772506588421,,40.0157985492745,16.42087452538276
298,29398.00059182658,29373.895132511134,39243.35409023687,39093.91178596129,6223,6389,14449,5541.275771309574,4396.980000000001,0.0,22164.021215008477,6991.634799643234,6794,1181,0,6634,6634,59423.07844058097,11180.194285409165,0.0,44818.00311540635,17927.268717033934,30.011655778071194,14.749596682597844,,40.66969429710195,16.267938944676892
299,31566.508569284437,31853.07271152379,42143.16512958501,44056.37408412611,6665,6696,16208,6045.6405271937765,4967.550000000001,0.0,25205.760825822137,7837.422731110193,6794,1254,0,7477,7477,63850.0219725242,12286.257762035326,0.0,51081.43801492856,20095.95572079537,30.65291501321373,15.357822202544158,,41.02926748187033,16.14132989622118
300,27817.03728769435,27713.74979083825,36976.58646488819,38049.59353633504,5850,5891,14033,5532.7206177927155,4269.300000000001,0.0,21352.245128127503,6895.327790414826,6794,1187,0,6423,6423,56325.73663511372,11142.87337895568,0.0,43226.26955930129,17680.327667730322,29.77047390862247,14.415101395802951,,40.39838276570214,16.523670717504974
301,30527.492148974452,30526.27346775728,40476.70889216453,41740.88725727312,6372,6441,15324,6091.430238785406,4632.390000000001,0.0,23601.107345648754,7415.959672838957,6794,1254,0,7035,7035,61937.15935634474,12403.667278936939,0.0,47823.35216833012,19015.281212407583,30.361352625659187,15.071284664564931,,41.19151780217926,16.37836452403754
302,27239.616758156975,27173.595926880775,36624.295461927424,38204.628295648254,5722,5744,14067,5639.001029864921,4217.430000000001,0.0,21115.117410142986,7233.079855640344,6794,1207,0,6430,6430,55173.3763029666,11364.10520478185,0.0,42787.48053882817,18546.358604206012,29.807334577507618,14.739436063270883,,40.48011403862646,17.5462238450388
303,30124.957568127233,30525.156706237234,40787.97896214362,42897.35222442021,6385,6423,15743,5945.988624649648,4823.910000000002,0.0,24207.17534634751,7920.278253423051,6794,1225,0,7259,7259,60871.6860721211,12105.099037563199,0.0,49031.21883678848,20308.405778007822,30.134498055505492,15.40088936076743,,40.55518514209138,16.797688815556512
304,26607.59378678387,26722.043758365024,35697.62741753443,37145.24687363743,5571,5625,13566,5000.379994093111,4205.460000000001,0.0,21118.508256280824,6820.898623263491,6794,1074,0,6246,6246,53939.98406867658,10067.641010495154,0.0,42934.63655456622,17489.483649393565,30.15091339780692,14.465001451860854,,40.73494929275732,16.5934379975271
305,33571.55885436029,33602.73571998666,44586.540517019515,47055.48908925061,7013,7025,17232,6484.07034790017,5250.840000000001,0.0,26790.48187113171,8530.096870218727,6794,1370,0,7931,7931,68098.8688573341,13113.00089205172,0.0,54383.28684905566,21872.043256971097,30.786107078360807,14.918089752049738,,41.32468605551342,16.620093660312385
306,29204.39478554205,29022.754086912886,39234.88084825774,39293.08730899021,6075,6224,14524,5218.351394050389,4396.980000000001,0.0,22309.15403575738,7368.601879182439,6794,1074,0,6725,6725,59306.14047574884,10626.542036026636,0.0,45146.5488096343,18893.850972262662,31.263120967711565,15.246114829306508,,40.967830135784304,17.145055328732
307,29080.602538495525,29075.751527491233,38848.62111764531,39766.30736144227,6092,6159,14607,5832.14189650576,4488.750000000002,0.0,22194.89372891104,7250.521736025466,6794,1187,0,6710,6710,58945.13471409109,11910.620247450664,0.0,44876.65058695139,18591.08137442427,30.166394428910486,15.569438231961653,,39.89035607729013,16.525405666154906
308,29318.930922069736,29038.955890919653,38642.243625480674,40458.368445222965,6158,6191,14971,5849.825930312744,4564.560000000001,0.0,22722.124959047982,7321.857555862243,6794,1247,0,6862,6862,59387.002364281376,11802.117770032677,0.0,45915.70502319995,18773.99373298011,30.069368285712088,14.697531469530109,,40.136105789510445,16.410833682674923
309,31791.658230353725,31660.680335640456,42485.80936469931,44008.73585429763,6663,6730,16274,6158.9552831316205,5011.440000000001,0.0,24658.94408492875,8179.3964862372595,6794,1252,0,7511,7511,64432.45700090699,12581.93662341441,0.0,49787.03611520192,20972.81150317246,30.464518676551766,15.533255090635075,,39.63935996433274,16.69809833055132
310,27819.015043230283,28127.367329445693,37692.75245523774,37421.86055279221,5856,5984,13714,5239.405608880746,4141.620000000001,0.0,21310.66097312419,6730.173970787273,6794,1114,0,6300,6300,56315.42318776996,10577.963099694218,0.0,43314.51531570305,17256.856335351982,30.424323710302517,14.898539577034109,,41.72882015000294,16.625102442535628
311,31533.063427271438,31583.393628482605,42016.79348334494,43279.35783914272,6609,6687,15754,6198.03452157971,4871.790000000001,0.0,24410.484138951924,7799.049178611086,6794,1310,0,7222,7222,63907.85494172163,12533.42185020438,0.0,49521.75420244083,19997.561996438682,29.9194077442517,14.779978596939127,,40.55835725015629,16.378019653102935
312,27401.682881096964,27215.549122584594,36679.414668855694,37077.37944323976,5735,5846,13705,5250.563243640285,4169.550000000001,0.0,20806.816784804672,6850.449414794806,6794,1105,0,6300,6300,55555.59713101786,10629.649342667395,0.0,42091.837909755566,17565.25490973027,30.17685884357298,14.783935108021412,,40.27927072703882,16.808856372947627
313,28746.03929568781,28799.30583589872,38358.13037899896,39972.92477837504,6020,6103,14604,5695.20942161343,4448.850000000001,0.0,22563.046801598623,7265.818555162989,6794,1178,0,6713,6713,58271.89562996874,11582.588260547258,0.0,45751.402055381084,18630.303987597403,30.239696746221455,15.061883303702546,,41.03264758330142,16.7087928139887
314,30260.970455663453,30495.658392735557,40967.26002662195,41599.191918275945,6381,6482,15309,5982.215168702923,4588.500000000002,0.0,23375.587983222256,7652.888766350761,6794,1257,0,7026,7026,61230.69347606013,12115.936330007495,0.0,47422.02046980066,19622.7917085917,30.10358577977391,15.050852583860243,,41.23653953895709,17.063297137905828
315,29383.62910195843,29454.74059705285,39318.127530921614,41586.884731304395,6183,6186,15258,6094.53887198268,4668.300000000001,0.0,23179.658703623194,7644.387155698525,6794,1274,0,6992,6992,59488.792569124176,12360.35608200687,0.0,46940.15052211076,19600.992706919293,29.818943643671265,15.184712631458073,,40.11978677103484,16.75298521958914
316,28924.33562366161,28804.225197426487,38280.78435690901,39537.88535149841,6090,6123,14639,5554.351871677032,4540.620000000002,0.0,22362.688253427303,7080.225226394072,6794,1169,0,6735,6735,58549.57852220925,11244.491978659058,0.0,45176.12372673668,18154.42365742069,30.04083043725462,14.79538418244613,,39.69782401294963,15.952920612847707
317,28372.858587009643,28379.305339483926,37950.25168378651,39242.272729327815,6001,6015,14372,5823.78943291687,4392.990000000002,0.0,21844.068391967878,7181.424904443067,6794,1214,0,6579,6579,57363.7399666914,11819.972904915052,0.0,44138.63690248174,18413.91001139248,29.81483366252152,15.095750836417691,,40.089588467285864,16.72471390680516
318,29401.006720257905,29428.5832102164,39537.53531573697,41412.60034413901,6184,6247,15216,5844.654051648247,4632.390000000001,0.0,23182.13467758459,7753.421614906177,6794,1236,0,6990,6990,59530.78646219976,11817.061670892943,0.0,46977.26840406304,19880.568243349167,29.750517972113823,14.588965025793756,,40.462763483258435,17.123659124331756
319,28479.678328368067,28272.283634748834,38097.560166001094,38996.29110565205,5964,6039,14364,5473.221910650112,4381.020000000001,0.0,21774.932126445467,7367.117068556474,6794,1126,0,6619,6619,57732.50853427709,11146.722847820798,0.0,43974.18493960376,18890.043765529415,30.823549671263798,15.65550961772584,,40.04934876102346,17.204047145290907
320,32739.81607303195,33149.310565939,44539.75389640044,46046.65785406657,6960,7022,17001,5859.381954762359,5218.920000000001,0.0,26396.25599001719,8572.099909287026,6794,1235,0,7883,7883,66102.09249495371,11857.389627595789,0.0,53480.14356414663,21979.743357146217,30.489895062248024,14.80323299325317,,40.886959911427084,16.80408513543289
321,29079.102285715606,29173.977176941033,39385.024900908174,40283.11204323234,6114,6221,14814,5625.347790553742,4532.640000000001,0.0,22566.770211202653,7558.354041475943,6794,1170,0,6822,6822,58884.87765568103,11423.968693727542,0.0,45704.53900308372,19380.394978143442,30.058640967677913,15.151152113697005,,40.23286884074271,17.060206846957254
322,31415.18029547791,31247.840015311576,41364.52582506121,43254.85766261291,6616,6672,16028,6162.529873034649,4839.870000000001,0.0,24556.431043898105,7696.026745680149,6794,1296,0,7366,7366,63587.64178327669,12478.28172572987,0.0,49595.97703563616,19733.401912000383,30.41015867205963,14.7846939878316,,40.887037951884714,16.26826208738696
323,28796.834466681994,28635.628074139724,38666.596574201336,39235.06144202233,6002,6068,14528,5265.786771796778,4325.160000000002,0.0,22240.046283854488,7404.068386371058,6794,1104,0,6712,6712,58448.293504312795,10671.248132812256,0.0,45061.65713808843,18984.79073428476,31.373211757548468,15.072384368378893,,41.56979440783065,17.51364458882358
324,29426.24561229421,29597.165028177948,39756.238355868925,41386.54730135786,6232,6295,15198,5880.241848340563,4644.3600000000015,0.0,23190.4207150565,7671.52473796079,6794,1262,0,6968,6968,59472.42464690823,11841.645764975801,0.0,47006.20696168334,19670.57625118151,29.485584852210327,14.565369944619682,,40.38333931416094,16.899120490705762
